retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
tfidf_cross_encoder,5ab978855542996be2020512,"[""5ab978855542996be2020512::doc_5::Tabernacle"", ""5ab978855542996be2020512::doc_0::Flaming Feather"", ""5ab978855542996be2020512::doc_7::V\u00eddbl\u00e1in"", ""5ab978855542996be2020512::doc_2::Heaven in Judaism"", ""5ab978855542996be2020512::doc_3::Montezuma Castle National Monument"", ""5ab978855542996be2020512::doc_4::Andlang"", ""5ab978855542996be2020512::doc_1::Ch\u00e2teau de Druyes"", ""5a8704f8554299211dda2ba4::doc_9::List of rulers of the Kingdom of the Isles"", ""5a8704f8554299211dda2ba4::doc_8::Kingdom of the Isles"", ""5ab2a186554299295394677b::doc_6::Spalding War Memorial""]","[1.030003, -3.204313, -4.03347, -4.743635, -4.925749, -5.316074, -5.922818, -7.383833, -7.428673, -8.09067]",0.624051,0.5,1.0
tfidf_cross_encoder,5ae63dad55429929b0807afe,"[""5ae63dad55429929b0807afe::doc_7::Here We Go Round the Mulberry Bush (film)"", ""5ae63dad55429929b0807afe::doc_8::Clive Donner"", ""5ae63dad55429929b0807afe::doc_1::The Wheels on the Bus"", ""5ae63dad55429929b0807afe::doc_9::Christopher Mitchell (actor)"", ""5ae63dad55429929b0807afe::doc_4::Here We Go Round the Mulberry Bush (Traffic song)"", ""5ae63dad55429929b0807afe::doc_5::Michael Finnegan (song)"", ""5ae63dad55429929b0807afe::doc_2::Roy Holder"", ""5ae63dad55429929b0807afe::doc_3::Here We Go Round the Mulberry Bush"", ""5ae63dad55429929b0807afe::doc_0::Here We Go Round the Mulberry Bush (disambiguation)"", ""5ae005b555429942ec259bec::doc_5::4 a.m. (novel)""]","[7.616258, 3.153247, 2.708299, 2.650358, 2.15422, 1.083859, 0.766412, 0.399207, -0.293098, -2.929823]",0.613147,1.0,0.5
tfidf_cross_encoder,5a7a455c5542994f819ef1a7,"[""5a7a455c5542994f819ef1a7::doc_5::George Archainbaud"", ""5a7a455c5542994f819ef1a7::doc_6::Ralph Murphy"", ""5a7a455c5542994f819ef1a7::doc_9::Campus Confessions"", ""5a7a455c5542994f819ef1a7::doc_4::Thrill of a Lifetime (film)"", ""5a7a455c5542994f819ef1a7::doc_0::The Big Brain"", ""5a7a455c5542994f819ef1a7::doc_7::Alias French Gertie"", ""5a7a455c5542994f819ef1a7::doc_3::Flying with Music"", ""5a7a455c5542994f819ef1a7::doc_1::Hoppy Serves a Writ"", ""5a8b8b3155429949d91db5d7::doc_1::George D. Buffett"", ""5a7625e8554299109176e66a::doc_6::George V""]","[5.134434, 3.248023, -1.671369, -2.432022, -2.546768, -2.753228, -3.137074, -3.285433, -3.562372, -4.412874]",1.0,1.0,1.0
tfidf_cross_encoder,5a7dcc775542990b8f503ab5,"[""5a7dcc775542990b8f503ab5::doc_9::Picric acid"", ""5a7dcc775542990b8f503ab5::doc_2::Shellite (explosive)"", ""5a7dcc775542990b8f503ab5::doc_0::Isopropyl alcohol"", ""5a7dcc775542990b8f503ab5::doc_6::Aldonic acid"", ""5a7dcc775542990b8f503ab5::doc_3::Tetrakis(hydroxymethyl)phosphonium chloride"", ""5a7dcc775542990b8f503ab5::doc_7::Xylitol"", ""5a7dcc775542990b8f503ab5::doc_5::1-Pentanol"", ""5a7dcc775542990b8f503ab5::doc_4::1-Hexanol"", ""5a7dcc775542990b8f503ab5::doc_1::Index of alcohol-related articles"", ""5a7dcc775542990b8f503ab5::doc_8::Conductivity near the percolation threshold""]","[1.370199, 0.686203, 0.456805, -0.072002, -0.080482, -0.167071, -0.825153, -0.927738, -2.22904, -7.473427]",1.0,1.0,1.0
tfidf_cross_encoder,5a887bc0554299206df2b2b6,"[""5a887bc0554299206df2b2b6::doc_3::Argentine PGA Championship"", ""5a887bc0554299206df2b2b6::doc_9::Roberto De Vicenzo"", ""5a887bc0554299206df2b2b6::doc_1::Middle Atlantic PGA Championship"", ""5a887bc0554299206df2b2b6::doc_4::Northern California PGA Championship"", ""5a887bc0554299206df2b2b6::doc_0::1939 PGA Championship"", ""5a887bc0554299206df2b2b6::doc_2::2000 PGA Championship"", ""5a887bc0554299206df2b2b6::doc_7::1977 PGA Championship"", ""5a887bc0554299206df2b2b6::doc_8::1940 PGA Championship"", ""5a887bc0554299206df2b2b6::doc_5::2006 PGA Championship"", ""5a887bc0554299206df2b2b6::doc_6::2018 PGA Championship""]","[7.675539, 6.163811, 0.564237, -0.161773, -0.727041, -1.406687, -1.695876, -1.876965, -2.136577, -6.454898]",1.0,1.0,1.0
tfidf_cross_encoder,5a83880e554299123d8c214e,"[""5a83880e554299123d8c214e::doc_8::Ghost Rider (Suicide song)"", ""5a83880e554299123d8c214e::doc_9::Suicide (1977 album)"", ""5a83880e554299123d8c214e::doc_7::In My Country There Is Problem"", ""5a83880e554299123d8c214e::doc_4::A Boy in a Man's World"", ""5ac02e31554299294b218f3f::doc_2::Suicide Squad (film)"", ""5a83880e554299123d8c214e::doc_0::A Week of Garfield"", ""5a8574945542997b5ce3fffb::doc_6::Altamont Diary"", ""5ae73c065542991e8301cc18::doc_5::In Death Reborn"", ""5a83880e554299123d8c214e::doc_1::Impossible Dream"", ""5a877e5d5542993e715abf7d::doc_0::Ungod""]","[4.723139, 3.834344, -3.613079, -5.126935, -5.14676, -6.858328, -6.887962, -6.8901, -6.932526, -6.943263]",1.0,1.0,1.0
tfidf_cross_encoder,5a879adb5542996e4f30887f,"[""5a879adb5542996e4f30887f::doc_3::DISCLOSE Act"", ""5a879adb5542996e4f30887f::doc_5::Public Law 113-167"", ""5a879adb5542996e4f30887f::doc_9::Campaign finance reform in the United States"", ""5a879adb5542996e4f30887f::doc_8::Modernization of Investigative Techniques Act"", ""5a879adb5542996e4f30887f::doc_6::Attorney misconduct"", ""5a879adb5542996e4f30887f::doc_4::Abteilungsleiter (NSDAP)"", ""5a879adb5542996e4f30887f::doc_1::Vice President of Panama"", ""5a879adb5542996e4f30887f::doc_2::Hannah Gale"", ""5a8c7595554299585d9e36b6::doc_7::Secretary of State for Constitutional Affairs"", ""5a88658955429938390d3f47::doc_9::Franklin D. Roosevelt's record on civil rights""]","[5.742557, -2.526119, -3.919243, -4.430226, -6.163192, -6.549027, -7.180215, -7.428246, -7.592458, -8.32992]",0.613147,1.0,0.5
tfidf_cross_encoder,5add11935542994734353827,"[""5add11935542994734353827::doc_5::Skin Yard"", ""5add11935542994734353827::doc_3::Skin Yard (album)"", ""5add11935542994734353827::doc_2::Ostava"", ""5add11935542994734353827::doc_9::Daniel House"", ""5add11935542994734353827::doc_8::Cat Butt"", ""5add11935542994734353827::doc_7::Gruntruck"", ""5add11935542994734353827::doc_6::Jack Endino"", ""5add11935542994734353827::doc_0::Matt Cameron"", ""5add11935542994734353827::doc_4::Mark Arm"", ""5add11935542994734353827::doc_1::Chris Hanzsek""]","[5.832375, 1.868471, 1.684049, 1.383287, 0.545381, 0.542634, 0.009946, -0.056613, -1.01508, -2.58937]",0.919721,1.0,1.0
tfidf_cross_encoder,5a8c5569554299240d9c2126,"[""5a8c5569554299240d9c2126::doc_8::Hall &amp; Oates"", ""5a8c5569554299240d9c2126::doc_5::Daryl Hall"", ""5a8c5569554299240d9c2126::doc_9::Gerry Marsden"", ""5a8c5569554299240d9c2126::doc_0::Did It in a Minute"", ""5a8c5569554299240d9c2126::doc_1::One on One (song)"", ""5a8c5569554299240d9c2126::doc_4::Don't Let the Sun Catch You Crying"", ""5a8c5569554299240d9c2126::doc_7::Jonathan Wolfson"", ""5a8c5569554299240d9c2126::doc_6::Ferry Cross the Mersey"", ""5a8c5569554299240d9c2126::doc_3::Live from Daryl's House"", ""5a8c5569554299240d9c2126::doc_2::Janna Allen""]","[6.362468, 4.639781, 4.605568, 0.609042, 0.52934, -0.271926, -0.433668, -0.459004, -1.265246, -1.301693]",0.693426,0.5,1.0
tfidf_cross_encoder,5a75f0ea5542994ccc91866c,"[""5a75f0ea5542994ccc91866c::doc_1::Backford Cross"", ""5a75f0ea5542994ccc91866c::doc_5::A5117 road"", ""5a75f0ea5542994ccc91866c::doc_6::U.S. Route 287"", ""5a75f0ea5542994ccc91866c::doc_7::U.S. Route 19 Truck (Pittsburgh)"", ""5a75f0ea5542994ccc91866c::doc_8::Strawberry Park, Cheshire"", ""5a75f0ea5542994ccc91866c::doc_9::A41 road"", ""5a75f0ea5542994ccc91866c::doc_0::Pureland Industrial Complex"", ""5a75f0ea5542994ccc91866c::doc_3::Param, Rampur"", ""5a713a5a5542994082a3e6a9::doc_6::Gorse Hill"", ""5a8133725542995ce29dcbdb::doc_2::R509 road (Ireland)""]","[3.311029, 0.512103, -1.826997, -2.142756, -3.08283, -3.843548, -6.102759, -8.28903, -8.642826, -8.823898]",0.831555,1.0,1.0
tfidf_cross_encoder,5a89f5815542993b751ca9c5,"[""5a89f5815542993b751ca9c5::doc_3::The Magical Legend of the Leprechauns"", ""5a89f5815542993b751ca9c5::doc_7::Caroline Carver (actress)"", ""5a89f5815542993b751ca9c5::doc_5::Snow White: The Fairest of Them All"", ""5a89f5815542993b751ca9c5::doc_8::Snow Queen (2002 film)"", ""5a89f5815542993b751ca9c5::doc_6::You Me and Captain Longbridge"", ""5a89f5815542993b751ca9c5::doc_1::Silver Bells (film)"", ""5a89f5815542993b751ca9c5::doc_9::Family Plan"", ""5a89f5815542993b751ca9c5::doc_2::La Femme Musketeer"", ""5ac1c6805542994ab5c67e11::doc_4::Santa Claus: The Movie"", ""5a89f5815542993b751ca9c5::doc_4::The Boys Next Door (1996 film)""]","[7.017842, 6.211037, 0.935343, 0.00157, -0.373371, -1.370913, -2.737362, -3.243736, -4.162215, -4.373377]",1.0,1.0,1.0
tfidf_cross_encoder,5a8d5fc6554299585d9e37c6,"[""5a8d5fc6554299585d9e37c6::doc_6::The Spiderwick Chronicles (film)"", ""5a8d5fc6554299585d9e37c6::doc_4::Sarah Bolger"", ""5a8d5fc6554299585d9e37c6::doc_2::As Cool as I Am (film)"", ""5a8d5fc6554299585d9e37c6::doc_9::The Moth Diaries (film)"", ""5a89f5815542993b751ca9c5::doc_3::The Magical Legend of the Leprechauns"", ""5a8d5fc6554299585d9e37c6::doc_5::Identity Films"", ""5a8d5fc6554299585d9e37c6::doc_3::Barbie and the Secret Door"", ""5a8d5fc6554299585d9e37c6::doc_7::Stormbreaker (film)"", ""5ab341f755429969a97a8114::doc_7::Mary Poppins (film)"", ""5ab3b0bf5542992ade7c6e39::doc_7::End of Days (film)""]","[6.561485, 1.848265, 0.560849, -0.008991, -1.536879, -1.81369, -3.035734, -3.978792, -4.081121, -4.165764]",1.0,1.0,1.0
tfidf_cross_encoder,5ac120c55542992a796dedfc,"[""5ac120c55542992a796dedfc::doc_1::Maxeda"", ""5ac120c55542992a796dedfc::doc_2::Kohlberg Kravis Roberts"", ""5ac120c55542992a796dedfc::doc_6::Polycom"", ""5a8f4c8d554299458435d5a3::doc_3::Halliburton"", ""5ac120c55542992a796dedfc::doc_3::HGGC"", ""5ac120c55542992a796dedfc::doc_9::Mekong Capital"", ""5ae057fd55429945ae959328::doc_8::Equinix"", ""5a86ebac55429960ec39b6d6::doc_3::PepsiCo"", ""5ac1b8ee5542994d76dccedc::doc_5::Pamela Gilbert"", ""5ac120c55542992a796dedfc::doc_5::Manischewitz""]","[7.709205, -2.047512, -5.471144, -5.625462, -5.915549, -6.607259, -6.980869, -7.40044, -7.624245, -7.813051]",1.0,1.0,1.0
tfidf_cross_encoder,5ab7c1a955429928e1fe38c8,"[""5ab7c1a955429928e1fe38c8::doc_7::Cressida Bonas"", ""5ab7c1a955429928e1fe38c8::doc_1::The Bye Bye Man"", ""5ab7c1a955429928e1fe38c8::doc_5::Lady Alexandra Curzon"", ""5ab7c1a955429928e1fe38c8::doc_8::Bottom of the World (film)"", ""5ab7c1a955429928e1fe38c8::doc_0::Love Beats Rhymes"", ""5ab7c1a955429928e1fe38c8::doc_4::One Night in Istanbul"", ""5ac02e31554299294b218f3f::doc_9::Wonder Woman (2017 film)"", ""5a8d5fc6554299585d9e37c6::doc_4::Sarah Bolger"", ""5ab7c1a955429928e1fe38c8::doc_9::Chainsaw (Scream Queens)"", ""5ab7e4dc5542995dae37e9df::doc_2::Armie Hammer""]","[4.331265, 2.9319, 0.819675, -1.037435, -1.296589, -1.973458, -4.09559, -4.630033, -4.93887, -5.116022]",1.0,1.0,1.0
tfidf_cross_encoder,5abd01205542992ac4f3819b,"[""5abd01205542992ac4f3819b::doc_4::Mummulgum"", ""5abd01205542992ac4f3819b::doc_5::Bruxner Highway"", ""5abd01205542992ac4f3819b::doc_2::Casino, New South Wales"", ""5abd01205542992ac4f3819b::doc_1::Wollongbar, New South Wales"", ""5abd01205542992ac4f3819b::doc_3::Tabulam"", ""5abd01205542992ac4f3819b::doc_6::Alstonville, New South Wales"", ""5abd01205542992ac4f3819b::doc_9::Goonellabah, New South Wales"", ""5abd01205542992ac4f3819b::doc_7::Tenterfield, New South Wales"", ""5abd01205542992ac4f3819b::doc_8::Bonshaw, New South Wales"", ""5abd01205542992ac4f3819b::doc_0::Richmond Valley Council""]","[4.446349, -0.443181, -2.040956, -2.147664, -2.376731, -3.792575, -4.072841, -4.716798, -5.413158, -5.616585]",0.919721,1.0,1.0
tfidf_cross_encoder,5ab69c25554299110f219a39,"[""5ab69c25554299110f219a39::doc_8::Owsley Stanley"", ""5ab69c25554299110f219a39::doc_9::Gary Arlington"", ""5ab69c25554299110f219a39::doc_0::Jory Prum"", ""5add61d65542995b365fab21::doc_8::David Waksberg"", ""5ab5ed505542997d4ad1f255::doc_1::Marsha Albert"", ""5abdf12255429976d4830a2f::doc_2::Bob Seger"", ""5a7320565542991f9a20c61d::doc_3::Keith Bostic"", ""5ab69c25554299110f219a39::doc_7::Key System"", ""5ab6a2be554299710c8d1f08::doc_7::The Key (1961 film)"", ""5ab69c25554299110f219a39::doc_6::Old and in the Way (album)""]","[9.259526, 2.758213, 2.575944, -4.895307, -5.550679, -5.931905, -6.340836, -6.565341, -6.734553, -6.843883]",0.790386,1.0,1.0
tfidf_cross_encoder,5a7b12a355429927d897bf2a,"[""5a7b12a355429927d897bf2a::doc_0::Columba de Dunbar"", ""5a7b12a355429927d897bf2a::doc_4::Gospatric, Earl of Northumbria"", ""5a7b12a355429927d897bf2a::doc_9::Bishop Dunbar's Hospital"", ""5a7b12a355429927d897bf2a::doc_1::Earl of Dunbar"", ""5a7b12a355429927d897bf2a::doc_6::George I, Earl of March"", ""5a7b12a355429927d897bf2a::doc_2::George II, Earl of March"", ""5a7b12a355429927d897bf2a::doc_5::Patrick IV, Earl of March"", ""5a7b12a355429927d897bf2a::doc_8::Spynie Palace"", ""5a7b12a355429927d897bf2a::doc_7::Mike Dunbar"", ""5a7b12a355429927d897bf2a::doc_3::Haripur Barabari""]","[7.773501, 2.009997, 0.14154, -0.670456, -1.821963, -2.024394, -2.686986, -5.696452, -6.093354, -7.596306]",0.806574,1.0,1.0
tfidf_cross_encoder,5ae0006755429925eb1afbd3,"[""5ae0006755429925eb1afbd3::doc_9::Gum Wall"", ""5ae0006755429925eb1afbd3::doc_7::Bubblegum Alley"", ""5ae0006755429925eb1afbd3::doc_5::Up Your Alley Fair"", ""5ae0006755429925eb1afbd3::doc_3::Hollywood Star Lanes"", ""5ae0006755429925eb1afbd3::doc_4::Digital Media Factory"", ""5ae0006755429925eb1afbd3::doc_2::Ouch! (gum)"", ""5ae0006755429925eb1afbd3::doc_6::Lower Louviers and Chicken Alley"", ""5a87d8215542994775f60800::doc_1::Central Avenue (Los Angeles)"", ""5ae0006755429925eb1afbd3::doc_0::Old US 67 Rest Area"", ""5ae0006755429925eb1afbd3::doc_1::Philadelphia Baseball Wall of Fame""]","[8.88859, 8.113922, -4.27906, -5.763692, -6.042593, -6.594364, -7.671401, -8.030739, -8.55966, -9.130754]",0.613147,1.0,0.5
tfidf_cross_encoder,5ae305df5542992decbdcdc3,"[""5ae305df5542992decbdcdc3::doc_6::2013 Sugar Bowl"", ""5ae305df5542992decbdcdc3::doc_7::2012 Louisville Cardinals football team"", ""5ae305df5542992decbdcdc3::doc_8::1989 Cotton Bowl Classic"", ""5ae305df5542992decbdcdc3::doc_0::Parkway Field"", ""5ae305df5542992decbdcdc3::doc_4::2008 Fiesta Bowl"", ""5ae305df5542992decbdcdc3::doc_2::1989 Fiesta Bowl"", ""5a7c960655429935c91b5244::doc_6::2012 Texas Tech Red Raiders football team"", ""5ab2c5e255429916697740ba::doc_1::60th National Hockey League All-Star Game"", ""5adf37a95542995ec70e8f97::doc_0::2012\u201313 VCU Rams men's basketball team"", ""5ab2c5e255429916697740ba::doc_7::57th National Hockey League All-Star Game""]","[5.950384, 4.840606, 0.057127, -0.454291, -2.062722, -3.141624, -3.400616, -3.785913, -3.854988, -4.155616]",1.0,1.0,1.0
tfidf_cross_encoder,5a8574945542997b5ce3fffb,"[""5a8574945542997b5ce3fffb::doc_5::LaLee's Kin: The Legacy of Cotton"", ""5a8574945542997b5ce3fffb::doc_7::Gimme Shelter (1970 film)"", ""5a8574945542997b5ce3fffb::doc_3::Baird Bryant"", ""5a8574945542997b5ce3fffb::doc_2::Gimme Shelter (album)"", ""5a8574945542997b5ce3fffb::doc_0::Gimme Shelter (disambiguation)"", ""5a8574945542997b5ce3fffb::doc_6::Altamont Diary"", ""5a8574945542997b5ce3fffb::doc_1::Merry Clayton"", ""5a8574945542997b5ce3fffb::doc_9::Gimme Shelter"", ""5a8574945542997b5ce3fffb::doc_4::Stanton Y. Hill"", ""5a8574945542997b5ce3fffb::doc_8::Keith Richards""]","[6.878917, 5.511962, 0.651342, -0.1302, -0.72669, -0.867676, -1.533187, -1.833135, -4.379089, -6.042235]",1.0,1.0,1.0
tfidf_cross_encoder,5a7332935542991f9a20c67d,"[""5a7332935542991f9a20c67d::doc_3::Pirate's Cove"", ""5a7332935542991f9a20c67d::doc_7::Catan"", ""5a7332935542991f9a20c67d::doc_8::Catan Dice Game"", ""5a7332935542991f9a20c67d::doc_4::Catan: Seafarers"", ""5a7332935542991f9a20c67d::doc_1::The Kids of Catan"", ""5a7332935542991f9a20c67d::doc_2::The Rivals for Catan"", ""5a7332935542991f9a20c67d::doc_0::Struggle for Rome (board game)"", ""5a7332935542991f9a20c67d::doc_9::Elasund"", ""5a7332935542991f9a20c67d::doc_5::Catan Card Game"", ""5a7332935542991f9a20c67d::doc_6::Catan: Cities &amp; Knights""]","[6.263523, 3.720997, 3.369042, 2.680144, 2.581548, 2.542917, 1.842377, 1.392746, 1.334066, -1.567083]",1.0,1.0,1.0
tfidf_cross_encoder,5a80071f5542992bc0c4a684,"[""5a80071f5542992bc0c4a684::doc_9::Alice David"", ""5a80071f5542992bc0c4a684::doc_4::Lara Croft and the Temple of Osiris"", ""5a80071f5542992bc0c4a684::doc_8::Lara Croft"", ""5a80071f5542992bc0c4a684::doc_6::Lara Croft and the Guardian of Light"", ""5a80071f5542992bc0c4a684::doc_1::Tomb Raider"", ""5a80071f5542992bc0c4a684::doc_3::Tomb Raider III"", ""5a80071f5542992bc0c4a684::doc_7::Tomb Raider (2013 video game)"", ""5a80071f5542992bc0c4a684::doc_2::Lara Croft Go"", ""5a80071f5542992bc0c4a684::doc_0::List of Tomb Raider media"", ""5a80071f5542992bc0c4a684::doc_5::Lara Croft: Tomb Raider""]","[7.3634, 4.853344, 3.195081, 2.682834, 2.664931, 2.490177, 1.755549, 1.72188, 1.397187, 1.252865]",0.81753,1.0,1.0
tfidf_cross_encoder,5ae73c065542991e8301cc18,"[""5ae73c065542991e8301cc18::doc_7::Numb (Rihanna song)"", ""5ae73c065542991e8301cc18::doc_6::The Monster (song)"", ""5ae73c065542991e8301cc18::doc_4::Encore (Eminem song)"", ""5ae73c065542991e8301cc18::doc_2::Drop the World"", ""5ac298f9554299657fa28fc9::doc_5::Under Your Skin (album)"", ""5a83880e554299123d8c214e::doc_9::Suicide (1977 album)"", ""5ae73c065542991e8301cc18::doc_8::List of songs recorded by Linkin Park"", ""5a8c5569554299240d9c2126::doc_1::One on One (song)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5abdf12255429976d4830a2f::doc_3::Against the Wind (album)""]","[5.511652, 1.004745, -1.242521, -1.311229, -5.275692, -5.559851, -5.607902, -6.280478, -6.289881, -6.305999]",1.0,1.0,1.0
tfidf_cross_encoder,5a87d8215542994775f60800,"[""5a87d8215542994775f60800::doc_5::Harsh Times"", ""5a87d8215542994775f60800::doc_7::South of 8"", ""5a87d8215542994775f60800::doc_2::End of Watch"", ""5a87d8215542994775f60800::doc_4::David Ayer"", ""5a87d8215542994775f60800::doc_8::Street Kings 2: Motor City"", ""5ac2acff55429921a00ab02b::doc_0::The Hard Easy (film)"", ""5a8b57f25542995d1e6f1371::doc_1::Scott Derrickson"", ""5a7b3f4d5542992d025e67bb::doc_4::List of accolades received by La La Land"", ""5abc0a5d5542993f40c73c64::doc_0::Hackers (film)"", ""5ac1c6805542994ab5c67e11::doc_1::Larry Wilson (screenwriter)""]","[6.33286, 6.024163, 5.419284, 3.292468, 2.558074, 0.4959, 0.419229, 0.049535, -1.674615, -1.81596]",0.877215,1.0,1.0
tfidf_cross_encoder,5ac2ffbd554299677310267b,"[""5ac2ffbd554299677310267b::doc_1::SuperMansion"", ""5ac2ffbd554299677310267b::doc_6::Jillian Bell"", ""5ae0bae555429906c02dab08::doc_0::Gretchen Palmer"", ""5ac2ffbd554299677310267b::doc_0::Helen Modern"", ""5ac2ffbd554299677310267b::doc_5::Jo Marie Payton"", ""5ac2ffbd554299677310267b::doc_8::John Pappas"", ""5ac2ffbd554299677310267b::doc_7::Jenna Dewan"", ""5ac2ffbd554299677310267b::doc_4::Hilarie Burton"", ""5ac2ffbd554299677310267b::doc_2::Mitch Pileggi"", ""5ac2ffbd554299677310267b::doc_9::Jeff Hephner""]","[3.394368, 3.07143, -1.944787, -2.019071, -2.378126, -2.674855, -2.802959, -2.810843, -3.084517, -3.49308]",1.0,1.0,1.0
tfidf_cross_encoder,5a7c960655429935c91b5244,"[""5a7c960655429935c91b5244::doc_3::1974 Texas Tech Red Raiders football team"", ""5a7c960655429935c91b5244::doc_5::1986 Texas Tech Red Raiders football team"", ""5a7c960655429935c91b5244::doc_9::2016 Texas Tech Red Raiders football team"", ""5a7c960655429935c91b5244::doc_6::2012 Texas Tech Red Raiders football team"", ""5a7c960655429935c91b5244::doc_1::2015 Texas Tech Red Raiders football team"", ""5a7c960655429935c91b5244::doc_0::2013 Texas Tech Red Raiders football team"", ""5a7c960655429935c91b5244::doc_7::2014 Texas Tech Red Raiders football team"", ""5a7c960655429935c91b5244::doc_4::2009 Texas Tech Red Raiders football team"", ""5a7c960655429935c91b5244::doc_2::Texas Tech University"", ""5a7c960655429935c91b5244::doc_8::Texas A&amp;M\u2013Texas Tech football rivalry""]","[7.11492, 4.825819, 4.720942, 4.495511, 4.484948, 4.482711, 4.381186, 3.915111, 3.388994, 0.520679]",0.797723,1.0,1.0
tfidf_cross_encoder,5a7d61775542991319bc93b9,"[""5a7d61775542991319bc93b9::doc_9::Siege of Bharatpur (1805)"", ""5a7d61775542991319bc93b9::doc_7::Siege of Bharatpur"", ""5a7d61775542991319bc93b9::doc_5::Stapleton Cotton, 1st Viscount Combermere"", ""5a7d61775542991319bc93b9::doc_8::Commander-in-Chief, India"", ""5a7d61775542991319bc93b9::doc_6::Lohagarh Fort"", ""5a7d61775542991319bc93b9::doc_4::Bharatpur, Rajasthan"", ""5a7d61775542991319bc93b9::doc_2::Claude Auchinleck"", ""5a7d61775542991319bc93b9::doc_1::Bharatpur district"", ""5a7d61775542991319bc93b9::doc_3::Vishvendra Singh"", ""5a7d61775542991319bc93b9::doc_0::Maharaja Surajmal Brij University, Bharatpur""]","[5.323078, 4.093145, 1.616915, -1.147082, -1.537731, -3.796579, -4.002255, -4.328196, -4.617497, -6.069996]",0.693426,0.5,1.0
tfidf_cross_encoder,5ac1c6805542994ab5c67e11,"[""5ac1c6805542994ab5c67e11::doc_6::The Year Without a Santa Claus"", ""5ac1c6805542994ab5c67e11::doc_9::The Year Without a Santa Claus (2006 film)"", ""5ac1c6805542994ab5c67e11::doc_1::Larry Wilson (screenwriter)"", ""5ac1c6805542994ab5c67e11::doc_7::A Miser Brothers' Christmas"", ""5ac1c6805542994ab5c67e11::doc_4::Santa Claus: The Movie"", ""5ac1c6805542994ab5c67e11::doc_5::Santa Claus Is a Black Man"", ""5ac1c6805542994ab5c67e11::doc_8::Santa Claus in film"", ""5ac1c6805542994ab5c67e11::doc_2::Jonathan Meath"", ""5ac1c6805542994ab5c67e11::doc_0::Santa's Workshop (Colorado)"", ""5abcfc365542993a06baf9d6::doc_8::Stewart Stern""]","[5.72147, 3.680723, 3.204758, 1.120125, 0.482303, -0.293258, -1.197971, -1.887607, -5.140888, -7.226182]",0.613147,1.0,0.5
